"","ID","Date.Start","Time.Start","Date.End","Time.End","Date.Reported","Offense.Code","Offense.Descript","Internal.Code","Internal.Descript","Crime_Status","Offense.Level","Jurisdiction","Borough","Precinct","Premises.Direction","Premises.Descript","Park","NYCHA","X.Coord","Y.Coord","Lat","Long","LatLong"
"386184",333857487,"03/22/2015","04:30:00","03/22/2015","04:50:00","03/22/2015","105","ROBBERY",397,"ROBBERY,OPEN AREA UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",14,"","STREET","","","988,191","215,312",40.75766554,-73.985776115,"(40.75766554, -73.985776115)"
"386193",393449628,"03/22/2015","04:20:00","03/22/2015","04:25:00","03/22/2015","344","ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",23,"FRONT OF","STREET","","","998,975","225,128",40.784596518,-73.946828959,"(40.784596518, -73.946828959)"
"386194",802198552,"03/22/2015","04:16:00","03/22/2015","04:50:00","03/22/2015","359","OFFENSES AGAINST PUBLIC ADMINI",759,"PUBLIC ADMINISTATION,UNCLASS M","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","MANHATTAN",32,"INSIDE","RESIDENCE - PUBLIC HOUSING","","","1,001,751","241,630",40.829884885,-73.936761711,"(40.829884885, -73.936761711)"
"386195",489650855,"03/22/2015","04:15:00","","","03/22/2015","347","INTOXICATED & IMPAIRED DRIVING",905,"INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",30,"","STREET","","","996,943","238,533",40.821392719,-73.954141241,"(40.821392719, -73.954141241)"
"386196",790955490,"03/22/2015","04:15:00","03/22/2015","04:25:00","03/22/2015","106","FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",23,"FRONT OF","STREET","","","998,975","225,128",40.784596518,-73.946828959,"(40.784596518, -73.946828959)"
"386199",810040958,"03/22/2015","04:00:00","03/22/2015","04:10:00","03/22/2015","341","PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",25,"INSIDE","GROCERY/BODEGA","","","1,001,408","229,525",40.796660712,-73.938032081,"(40.796660712, -73.938032081)"
"386201",591664554,"03/22/2015","04:00:00","03/22/2015","04:05:00","03/22/2015","344","ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",6,"INSIDE","BAR/NIGHT CLUB","","","984,768","206,248",40.732787989,-73.998132386,"(40.732787989, -73.998132386)"
"386202",549947094,"03/22/2015","04:00:00","03/22/2015","04:05:00","03/22/2015","578","HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","MANHATTAN",6,"INSIDE","BAR/NIGHT CLUB","","","983,271","206,515",40.733520799,-74.003533941,"(40.733520799, -74.003533941)"
"386205",570070086,"03/22/2015","04:00:00","03/22/2015","14:41:00","03/22/2015","359","OFFENSES AGAINST PUBLIC ADMINI",749,"VIOLATION OF ORDER OF PROTECTI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",34,"INSIDE","RESIDENCE - APT. HOUSE","","","1,004,629","252,340",40.859274518,-73.926329537,"(40.859274518, -73.926329537)"
"386206",457124880,"03/22/2015","03:55:00","03/22/2015","03:59:00","03/22/2015","347","INTOXICATED & IMPAIRED DRIVING",905,"INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",19,"FRONT OF","STREET","","","994,845","216,587",40.76115962,-73.961755996,"(40.76115962, -73.961755996)"
"386207",658408147,"03/22/2015","03:52:00","03/22/2015","03:52:00","03/22/2015","235","DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",23,"","STREET","","","999,668","226,392",40.788064679,-73.944323611,"(40.788064679, -73.944323611)"
"386211",193245770,"03/22/2015","03:45:00","03/22/2015","03:55:00","03/22/2015","347","INTOXICATED & IMPAIRED DRIVING",905,"INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",19,"OPPOSITE OF","STREET","","","994,519","216,769",40.761659548,-73.962932501,"(40.761659548, -73.962932501)"
"386213",831798211,"03/22/2015","03:42:00","03/22/2015","03:50:00","03/22/2015","344","ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",1,"","STREET","","","983,017","202,582",40.72272564,-74.004449719,"(40.72272564, -74.004449719)"
"386219",554474303,"03/22/2015","03:30:00","03/22/2015","03:55:00","03/22/2015","347","INTOXICATED & IMPAIRED DRIVING",905,"INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",19,"FRONT OF","STREET","","","994,519","216,769",40.761659548,-73.962932501,"(40.761659548, -73.962932501)"
"386220",581653315,"03/22/2015","03:30:00","03/22/2015","04:00:00","03/22/2015","351","CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",18,"INSIDE","BAR/NIGHT CLUB","","","987,959","217,674",40.764148726,-73.986612233,"(40.764148726, -73.986612233)"
"386221",946041217,"03/22/2015","03:30:00","","","03/22/2015","344","ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",25,"INSIDE","RESIDENCE - APT. HOUSE","","","1,002,329","231,921",40.803235241,-73.934699266,"(40.803235241, -73.934699266)"
"386224",514064926,"03/22/2015","03:25:00","03/22/2015","03:43:00","03/22/2015","347","INTOXICATED & IMPAIRED DRIVING",905,"INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","MANHATTAN",7,"FRONT OF","RESIDENCE - PUBLIC HOUSING","","GOMPERS","989,021","200,767",40.717742701,-73.982790481,"(40.717742701, -73.982790481)"
"386228",348663791,"03/22/2015","03:20:00","03/22/2015","04:10:00","03/22/2015","344","ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",34,"FRONT OF","STREET","","","1,002,762","249,036",40.850210136,-73.93308803,"(40.850210136, -73.93308803)"
"386234",828341114,"03/22/2015","03:18:00","03/22/2015","03:23:00","03/22/2015","351","CRIMINAL MISCHIEF & RELATED OF",258,"CRIMINAL MISCHIEF 4TH, GRAFFIT","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE","MANHATTAN",33,"","TRANSIT - NYC SUBWAY","","","999,503","243,153",40.834069251,-73.944881379,"(40.834069251, -73.944881379)"
"386235",436508748,"03/22/2015","03:15:00","03/22/2015","03:30:00","03/22/2015","347","INTOXICATED & IMPAIRED DRIVING",905,"INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",19,"FRONT OF","STREET","","","994,845","216,587",40.76115962,-73.961755996,"(40.76115962, -73.961755996)"
"386238",456170525,"03/22/2015","03:15:00","","","03/22/2015","109","GRAND LARCENY",412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",13,"INSIDE","RESIDENCE - APT. HOUSE","","","989,457","209,945",40.742933823,-73.981210547,"(40.742933823, -73.981210547)"
"386239",151769479,"03/22/2015","03:10:00","03/22/2015","03:15:00","03/22/2015","352","CRIMINAL TRESPASS",205,"TRESPASS 2, CRIMINAL","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","MANHATTAN",19,"INSIDE","RESIDENCE - PUBLIC HOUSING","","","999,249","223,595",40.78038838,-73.945842958,"(40.78038838, -73.945842958)"
"386242",912841417,"03/22/2015","03:08:00","03/22/2015","03:30:00","03/22/2015","344","ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",6,"INSIDE","BAR/NIGHT CLUB","","","983,271","206,515",40.733520799,-74.003533941,"(40.733520799, -74.003533941)"
"386248",643877368,"03/22/2015","03:00:00","","","03/22/2015","344","ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",30,"INSIDE","RESIDENCE - APT. HOUSE","","","999,038","239,010",40.82269869,-73.94657089,"(40.82269869, -73.94657089)"
"386251",644399689,"03/22/2015","03:00:00","03/22/2015","14:45:00","03/22/2015","109","GRAND LARCENY",409,"LARCENY,GRAND BY EXTORTION","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",17,"INSIDE","RESIDENCE - APT. HOUSE","","","990,491","210,546",40.744582749,-73.977478515,"(40.744582749, -73.977478515)"
"386259",281878453,"03/22/2015","02:45:00","03/22/2015","02:50:00","03/22/2015","106","FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",10,"","STREET","","","983,026","209,711",40.742292999,-74.004418548,"(40.742292999, -74.004418548)"
"386260",724547757,"03/22/2015","02:45:00","03/22/2015","02:50:00","03/22/2015","344","ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",10,"","STREET","","","983,026","209,711",40.742292999,-74.004418548,"(40.742292999, -74.004418548)"
"386264",995341665,"03/22/2015","02:45:00","","","03/22/2015","344","ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",14,"INSIDE","FAST FOOD","","","987,472","214,939",40.756642042,-73.988371577,"(40.756642042, -73.988371577)"
"386265",843239297,"03/22/2015","02:40:00","03/22/2015","02:50:00","03/22/2015","118","DANGEROUS WEAPONS",793,"WEAPONS POSSESSION 3","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",32,"","STREET","","","1,001,637","237,719",40.819150527,-73.937183784,"(40.819150527, -73.937183784)"
"386267",281793431,"03/22/2015","02:35:00","03/22/2015","02:41:00","03/22/2015","347","INTOXICATED & IMPAIRED DRIVING",905,"INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",19,"FRONT OF","STREET","","","994,519","216,769",40.761659548,-73.962932501,"(40.761659548, -73.962932501)"
"386269",585331406,"03/22/2015","02:35:00","03/22/2015","02:40:00","03/22/2015","344","ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",17,"FRONT OF","STREET","","","992,020","212,581",40.750167103,-73.971958209,"(40.750167103, -73.971958209)"
"386271",788630103,"03/22/2015","02:30:00","03/22/2015","02:38:00","03/22/2015","238","FRAUDULENT ACCOSTING",466,"ACCOSTING,FRAUDULENT","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",18,"","STREET","","","987,466","215,861",40.759172699,-73.988392793,"(40.759172699, -73.988392793)"
"386272",454696718,"03/22/2015","02:30:00","03/22/2015","04:01:00","03/22/2015","344","ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",23,"INSIDE","TAXI (YELLOW LICENSED)","","","997,854","228,783",40.794630309,-73.950869526,"(40.794630309, -73.950869526)"
"386277",416317970,"03/22/2015","02:30:00","03/22/2015","09:30:00","03/22/2015","105","ROBBERY",389,"ROBBERY,DWELLING","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",28,"INSIDE","RESIDENCE - APT. HOUSE","","","997,758","233,532",40.807665162,-73.951206685,"(40.807665162, -73.951206685)"
"386284",408365922,"03/22/2015","02:30:00","03/22/2015","04:01:00","03/22/2015","344","ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",23,"INSIDE","TAXI (YELLOW LICENSED)","","","997,854","228,783",40.794630309,-73.950869526,"(40.794630309, -73.950869526)"
"386286",550422673,"03/22/2015","02:25:00","03/22/2015","02:32:00","03/22/2015","344","ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",6,"INSIDE","RESTAURANT/DINER","","","983,271","206,515",40.733520799,-74.003533941,"(40.733520799, -74.003533941)"
"386289",435686124,"03/22/2015","02:15:00","03/22/2015","02:30:00","03/22/2015","343","OTHER OFFENSES RELATED TO THEF",478,"THEFT OF SERVICES, UNCLASSIFIE","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",9,"","TAXI (YELLOW LICENSED)","","","987,427","204,289",40.727410457,-73.988539035,"(40.727410457, -73.988539035)"
"386290",754702437,"03/22/2015","02:15:00","03/22/2015","02:15:00","03/22/2015","341","PETIT LARCENY",301,"LARCENY,PETIT BY ACQUIRING LOS","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",5,"","STREET","","","986,219","201,582",40.719980748,-73.992898213,"(40.719980748, -73.992898213)"
"386295",819761553,"03/22/2015","02:07:00","","","03/22/2015","578","HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","MANHATTAN",34,"","STREET","","","1,002,294","249,712",40.852066524,-73.934777842,"(40.852066524, -73.934777842)"
"386302",399945916,"03/22/2015","02:00:00","","","03/22/2015","341","PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",7,"INSIDE","BAR/NIGHT CLUB","","","987,559","201,831",40.720663793,-73.988063995,"(40.720663793, -73.988063995)"
"386303",355404543,"03/22/2015","02:00:00","03/22/2015","02:30:00","03/22/2015","341","PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",9,"INSIDE","BAR/NIGHT CLUB","","","987,845","205,047",40.729490822,-73.987030512,"(40.729490822, -73.987030512)"
"386304",565967104,"03/22/2015","02:00:00","03/22/2015","02:15:00","03/22/2015","578","HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","MANHATTAN",33,"","STREET","","","999,503","243,153",40.834069251,-73.944881379,"(40.834069251, -73.944881379)"
"386308",281313845,"03/22/2015","02:00:00","03/22/2015","03:00:00","03/22/2015","341","PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",9,"INSIDE","BAR/NIGHT CLUB","","","987,184","205,840",40.731667658,-73.989415087,"(40.731667658, -73.989415087)"
"386312",737885576,"03/22/2015","02:00:00","03/22/2015","02:30:00","03/22/2015","344","ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",34,"INSIDE","SOCIAL CLUB/POLICY","","","1,004,980","253,368",40.86209525,-73.925057462,"(40.86209525, -73.925057462)"
"386313",959190715,"03/22/2015","02:00:00","03/22/2015","03:00:00","03/22/2015","109","GRAND LARCENY",416,"LARCENY,GRAND FROM NIGHT CLUB, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",6,"INSIDE","BAR/NIGHT CLUB","","","981,882","209,075",40.740547104,-74.008546725,"(40.740547104, -74.008546725)"
"386316",268235160,"03/22/2015","01:48:00","03/22/2015","02:00:00","03/22/2015","344","ASSAULT 3 & RELATED OFFENSES",113,"MENACING,UNCLASSIFIED","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",1,"INSIDE","RESIDENCE - APT. HOUSE","","","981,588","196,971",40.707324468,-74.009602878,"(40.707324468, -74.009602878)"
"386319",884133141,"03/22/2015","01:45:00","","","03/22/2015","232","POSSESSION OF STOLEN PROPERTY",490,"STOLEN PROPERTY 3,POSSESSION","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",5,"FRONT OF","STREET","","","985,958","199,948",40.715495863,-73.993840194,"(40.715495863, -73.993840194)"
"386321",154569088,"03/22/2015","01:42:00","03/22/2015","01:50:00","03/22/2015","106","FELONY ASSAULT",106,"ASSAULT 2,1,PEACE OFFICER","COMPLETED","FELONY","N.Y. TRANSIT POLICE","MANHATTAN",14,"","TRANSIT - NYC SUBWAY","","","987,078","215,157",40.757240531,-73.989793637,"(40.757240531, -73.989793637)"
"386322",965856590,"03/22/2015","01:41:00","03/22/2015","11:00:00","03/22/2015","340","FRAUDS",707,"IMPERSONATION 2, PUBLIC SERVAN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",24,"INSIDE","OTHER","","","993,373","229,301",40.79605784,-73.967052307,"(40.79605784, -73.967052307)"
"386323",646243741,"03/22/2015","01:40:00","03/22/2015","01:52:00","03/22/2015","235","DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",9,"FRONT OF","BAR/NIGHT CLUB","","","987,184","205,840",40.731667658,-73.989415087,"(40.731667658, -73.989415087)"
"386329",134474462,"03/22/2015","01:35:00","03/22/2015","01:55:00","03/22/2015","351","CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",32,"INSIDE","FAST FOOD","","","1,001,339","236,103",40.814715642,-73.938264545,"(40.814715642, -73.938264545)"
"386333",658142126,"03/22/2015","01:30:00","03/22/2015","01:45:00","03/22/2015","117","DANGEROUS DRUGS",521,"CONTROLLED SUBSTANCE, SALE 5","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",6,"FRONT OF","STREET","","","982,401","209,098",40.740610358,-74.006673844,"(40.740610358, -74.006673844)"
"386335",493765252,"03/22/2015","01:30:00","","","03/22/2015","106","FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",14,"INSIDE","BAR/NIGHT CLUB","","","986,426","214,907",40.756554529,-73.992147146,"(40.756554529, -73.992147146)"
"386341",297887161,"03/22/2015","01:22:00","03/22/2015","01:45:00","03/22/2015","347","INTOXICATED & IMPAIRED DRIVING",905,"INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",19,"","STREET","","","997,511","218,090",40.765281372,-73.952129401,"(40.765281372, -73.952129401)"
"386345",748445618,"03/22/2015","01:20:00","03/22/2015","01:55:00","03/22/2015","107","BURGLARY",213,"BURGLARY,COMMERCIAL,NIGHT","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",5,"INSIDE","STORE UNCLASSIFIED","","","986,248","202,837",40.723425413,-73.992793222,"(40.723425413, -73.992793222)"
"386346",882142638,"03/22/2015","01:20:00","03/22/2015","04:00:00","03/22/2015","341","PETIT LARCENY",321,"LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",24,"FRONT OF","STREET","","","993,460","231,058",40.800880236,-73.966735684,"(40.800880236, -73.966735684)"
"386352",466038863,"03/22/2015","01:12:00","03/22/2015","01:20:00","03/22/2015","361","OFF. AGNST PUB ORD SENSBLTY &",643,"ASSEMBLY,UNLAWFUL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",24,"","STREET","","","994,260","229,982",40.79792604,-73.963847754,"(40.79792604, -73.963847754)"
"386353",505316965,"03/22/2015","01:12:00","03/22/2015","01:20:00","03/22/2015","344","ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",24,"","STREET","","","994,260","229,982",40.79792604,-73.963847754,"(40.79792604, -73.963847754)"
"386356",473325285,"03/22/2015","01:10:00","03/22/2015","02:00:00","03/22/2015","235","DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",13,"INSIDE","OTHER","","","987,278","207,054",40.734999758,-73.989075374,"(40.734999758, -73.989075374)"
"386357",995687625,"03/22/2015","01:10:00","03/22/2015","01:30:00","03/22/2015","109","GRAND LARCENY",406,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",14,"","BUS (OTHER)","","","985,764","213,806",40.753532701,-73.994536892,"(40.753532701, -73.994536892)"
"386358",802616066,"03/22/2015","01:05:00","03/22/2015","01:16:00","03/22/2015","347","INTOXICATED & IMPAIRED DRIVING",905,"INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",23,"","STREET","","","999,924","226,848",40.789315827,-73.943398074,"(40.789315827, -73.943398074)"
"386364",221181470,"03/22/2015","01:00:00","03/22/2015","01:45:00","03/22/2015","109","GRAND LARCENY",438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",10,"INSIDE","COMMERCIAL BUILDING","","","983,310","214,846",40.756387317,-74.003394385,"(40.756387317, -74.003394385)"
"386365",196322267,"03/22/2015","01:00:00","03/22/2015","01:15:00","03/22/2015","106","FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",24,"FRONT OF","STREET","","","994,327","230,100",40.798249842,-73.963605589,"(40.798249842, -73.963605589)"
"386366",635496812,"03/22/2015","01:00:00","03/22/2015","02:20:00","03/22/2015","678","MISCELLANEOUS PENAL LAW",566,"MARIJUANA, POSSESSION","COMPLETED","VIOLATION","N.Y. TRANSIT POLICE","MANHATTAN",34,"","TRANSIT - NYC SUBWAY","","","1,003,844","250,988",40.85556546,-73.929171333,"(40.85556546, -73.929171333)"
"386368",432430917,"03/22/2015","01:00:00","03/22/2015","09:00:00","03/22/2015","109","GRAND LARCENY",416,"LARCENY,GRAND FROM NIGHT CLUB, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",17,"INSIDE","BAR/NIGHT CLUB","","","991,748","214,083",40.754289948,-73.972938227,"(40.754289948, -73.972938227)"
"386372",335796031,"03/22/2015","01:00:00","03/22/2015","14:55:00","03/22/2015","351","CRIMINAL MISCHIEF & RELATED OF",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",5,"OPPOSITE OF","STREET","","","984,929","198,956",40.712773198,-73.997552196,"(40.712773198, -73.997552196)"
"386373",756741860,"03/22/2015","01:00:00","03/22/2015","02:00:00","03/22/2015","109","GRAND LARCENY",415,"LARCENY,GRAND FROM PERSON,PICK","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",7,"","STREET","","","987,808","199,520",40.714320555,-73.987166931,"(40.714320555, -73.987166931)"
"386374",716223430,"03/22/2015","01:00:00","","","03/22/2015","341","PETIT LARCENY",335,"LARCENY,PETIT FROM TRUCK","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",14,"","STREET","","","985,409","214,000",40.754065236,-73.995818178,"(40.754065236, -73.995818178)"
"386377",368414549,"03/22/2015","01:00:00","03/22/2015","01:50:00","03/22/2015","341","PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",9,"INSIDE","BAR/NIGHT CLUB","","","988,354","205,965",40.732010286,-73.985193456,"(40.732010286, -73.985193456)"
"386381",643044163,"03/22/2015","00:55:00","","","03/22/2015","341","PETIT LARCENY",313,"LARCENY,PETIT BY FALSE PROMISE","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",34,"","STREET","","","1,002,584","248,715",40.849329457,-73.933732306,"(40.849329457, -73.933732306)"
"386386",317006303,"03/22/2015","00:40:00","03/22/2015","00:45:00","03/22/2015","236","DANGEROUS WEAPONS",782,"WEAPONS, POSSESSION, ETC","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN",34,"","STREET","","","1,003,592","250,533",40.854317177,-73.930083597,"(40.854317177, -73.930083597)"
